anio,ent,mun,aut,aut_her,aut_fal,civ_det,civ_her,civ_fal,vic_her,vic_fal,let,tot
2018,16,055,SD,4,,3,,,,,#,1
2018,16,064,SD,,,4,2,,,,0,1
2018,16,096,SD,,,1,,,,,#,1
2018,16,096,SM,,,,,1,,,#,1
2018,16,102,SD,,,,,,,,#,1
2018,16,106,SD,,,,,1,,,#,1
2018,18,017,SD,2,,,,1,,,#,3
2018,19,023,SD,,,,,,,,#,1
2018,19,040,SD,,,3,1,1,,,1,1
2018,19,044,SD,,,,,,,,#,1
2018,20,066,SM,,,,1,,,,0,1
2018,20,184,SD,,,,,,,,#,1
2018,20,390,SD,,,,,,,,#,1
2018,21,063,SD,,,,,,,,#,1
2018,21,114,SM,1,,,2,,,,0,1
2018,21,132,SD,,,,,,,,#,1
2018,21,164,SD,,,1,,,,,#,1
2018,22,014,SD,,,,,,,,#,1
2018,23,003,SM,,,,,1,,,#,1
2018,25,003,SD,4,1,3,1,2,,,2,6
2018,25,004,SD,,,5,1,,,,0,2
2018,25,006,SD,,,2,2,1,,,0.5,2
2018,25,006,SM,,,2,,4,,,#,1
2018,25,008,SD,,,1,,,,,#,1
2018,25,011,SD,,,,,,,,#,1
2018,25,012,SD,,,2,,,,,#,1
2018,25,015,SD,,,6,2,,,,0,3
2018,26,005,SD,,,,,,,,#,2
2018,26,029,SD,,,,,1,,,#,2
2018,26,030,SM,,,,,,,,#,1
2018,26,060,SD,,,,,1,,,#,1
2018,26,069,SD,,,,,,,,#,1
2018,27,008,SD,5,1,1,,,,,#,1
2018,27,012,SD,,,,,1,,,#,1
2018,28,002,SD,,,2,,,,,#,1
2018,28,003,SD,3,,,,,1,1,#,4
2018,28,007,SD,,,,,8,4,,#,8
2018,28,012,SD,,,7,,,,,#,1
2018,28,014,SD,1,,4,1,4,,,4,6
2018,28,015,SD,,,,,4,,,#,3
2018,28,016,SD,,,1,1,,,,0,1
2018,28,022,SD,3,,12,,8,6,1,#,14
2018,28,022,SM,,,,,2,,,#,1
2018,28,023,SD,,,,,,,,#,1
2018,28,024,SD,1,,4,,16,,,#,10
2018,28,024,SM,,,,,3,,,#,1
2018,28,025,SD,9,,4,4,28,2,,7,24
2018,28,027,SD,15,2,15,,8,5,4,#,38
2018,28,027,SM,24,2,,,13,,,#,6
2018,28,032,SD,19,2,7,2,30,,,15,35
2018,28,032,SM,7,,,,15,,,#,10
2018,28,033,SD,6,,,,7,3,,#,13
2018,28,035,SD,,,,,1,,,#,1
2018,28,040,SD,,,,,4,,,#,4
2018,28,041,SD,,,6,,,,,#,1
2018,30,003,SD,,,,,,,,#,1
2018,30,003,SM,,,,,4,,,#,1
2018,30,193,SM,2,,,,1,,,#,3
2018,32,022,SD,,,3,3,1,,,0.333333333,1
2018,32,031,SD,,,,,,,,#,1
2019,02,001,SD,,,1,1,1,,,1,2
2019,05,003,SD,,,2,,,,,#,1
2019,05,012,SD,,,1,,4,,,#,1
2019,05,013,SD,,,,,1,,,#,1
2019,05,015,SD,1,,,,,,,#,1
2019,05,020,SD,,,1,,,,,#,1
2019,05,025,SD,,,,,,,,#,1
2019,05,037,SD,1,,,,17,,,#,1
2019,07,013,GN,,1,,,,,,#,1
2019,08,009,SD,3,,,,2,3,,#,2
2019,08,025,SD,,,9,1,1,,,1,2
2019,08,027,SD,,,1,,,,,#,2
2019,08,036,SD,,,3,,,,,#,1
2019,08,040,SD,1,,2,,,,,#,3
2019,08,052,SD,,,1,1,,,,0,1
2019,08,067,SD,1,,,,,,,#,3
2019,10,012,GN,2,,,1,2,,,2,1
2019,10,014,SD,,,,,,,,#,1
2019,10,034,SD,,,,,,1,,#,1
2019,11,002,SD,2,,,,,,,#,1
2019,11,004,SD,,,,,5,,,#,1
2019,11,007,GN,,,2,,1,,,#,1
2019,11,007,SD,1,,,,1,,,#,1
2019,11,007,SM,,,2,,1,,,#,1
2019,11,011,SD,,,,,,,,#,1
2019,11,017,GN,1,1,1,1,8,,,8,2
2019,11,023,SD,2,,3,,,,,#,1
2019,11,027,GN,3,,,,,,,#,1
2019,11,035,SD,,,,,,,,#,1
2019,11,046,GN,,1,8,,3,,,#,1
2019,12,001,SD,,,2,1,2,,,2,2
2019,12,001,SM,,,1,,3,,,#,2
2019,12,022,SD,,,,,,,,#,1
2019,12,023,GN,,,,,,,,#,1
2019,12,032,SD,,,,,4,,,#,1
2019,12,035,SD,,1,,,14,,,#,1
2019,12,040,SD,,3,,,,,,#,2
2019,12,048,SD,,,2,,,,,#,1
2019,13,005,SD,,,,,1,,,#,1
2019,13,016,SD,,,,,,,,#,2
2019,13,074,SD,,,,,,,,#,1
2019,14,039,SD,1,,,,1,,,#,2
2019,14,053,SD,,,,,,,,#,1
2019,14,070,SD,1,,,,,,,#,1
2019,14,073,SD,1,,9,,,,,#,1
2019,14,091,SD,,,1,,,,,#,1
2019,14,097,GN,,,15,1,1,,,1,2
2019,14,097,SD,,,3,1,,,,0,2
2019,14,116,SD,,,,,,,,#,1
2019,14,120,SD,1,,1,,,1,,#,1
2019,14,124,SD,1,,7,,1,,,#,2
2019,15,016,SD,,,,,,,,#,1
2019,15,023,SD,,,,,,,,#,1
2019,15,080,SD,,,,,,,,#,1
2019,15,081,GN,3,,,,,,,#,1
2019,15,093,SD,,,,,,,,#,1
2019,16,002,SD,,,4,1,2,,,2,1
2019,16,006,SD,,,,,3,,,#,1
2019,16,009,SD,,,,,6,,1,#,3
2019,16,012,SD,1,1,5,3,8,,,2.666666667,1
2019,16,035,SD,,,,,2,2,,#,2
2019,16,055,GN,3,,,,,,,#,1
2019,16,064,SD,,,18,1,4,,,4,4
2019,16,077,SD,2,,,,,,,#,1
2019,16,079,SD,,,,,,,,#,1
2019,16,102,GN,,,6,3,3,,,1,5
2019,16,111,SD,,1,,,,,,#,1
2019,17,017,SD,,,1,1,1,,,1,1
2019,17,021,SD,,,3,1,,,,0,1
2019,18,003,SD,,,1,1,,,,0,1
2019,19,003,SD,,,2,,1,,,#,1
2019,19,013,SD,,,,,,,,#,1
2019,19,044,SD,,,,,,,,#,1
2019,19,050,SD,,,4,,1,,,#,1
2019,20,002,SD,,,,1,,,,0,1
2019,20,016,SD,,,,,,,,#,1
2019,20,044,SD,1,,1,1,,,,0,1
2019,20,205,GN,1,,,,,,,#,1
2019,20,205,SD,,,4,1,4,,,4,1
2019,20,275,GN,1,,,,,,,#,1
2019,21,063,SD,,,,,,,,#,1
2019,21,099,GN,,,,,,,,#,1
2019,21,154,SD,,,,,,,,#,1
2019,21,164,GN,3,,12,,,,,#,1
2019,21,164,SD,2,,1,,,,,#,1
2019,21,197,SM,8,1,10,,,,,#,2
2019,22,016,SD,3,,,2,,,,0,1
2019,23,010,SD,,,,,,,,#,1
2019,24,021,GN,,,,,,,,#,1
2019,25,003,SD,1,,,,,,,#,1
2019,25,006,GN,9,1,,,,,,#,1
2019,25,006,SD,5,,2,,,,,#,5
2019,25,014,SD,,,,,,,,#,2
2019,25,015,SD,2,,,,1,2,,#,2
2019,26,002,SD,,,1,1,,,,0,1
2019,26,004,SD,,,,,,,,#,1
2019,26,008,GN,,,,1,,,,0,1
2019,26,018,SD,2,,3,,,,,#,1
2019,26,025,SD,,,3,,,,,#,1
2019,26,025,SM,,,,,,,,#,1
2019,26,030,SD,,,2,1,,,,0,1
2019,26,042,SD,,,1,,1,,,#,2
2019,26,052,SD,,,1,1,,,,0,1
2019,26,069,SD,,,1,,1,,,#,4
2019,26,070,SD,,,1,,,,,#,1
2019,27,008,SM,,,3,,,,,#,1
2019,28,002,SD,,,,,1,,,#,2
2019,28,007,SD,9,,,,6,,,#,5
2019,28,012,SD,,,,,,,,#,1
2019,28,014,SD,,1,1,,5,,,#,3
2019,28,015,SD,5,,,,4,,,#,3
2019,28,022,SD,,,1,,6,1,,#,6
2019,28,022,SM,,,,,,,,#,1
2019,28,023,SD,,,,,,,,#,2
2019,28,024,SD,,,,,4,,,#,4
2019,28,025,SD,7,1,4,1,33,,,33,23
2019,28,027,GN,3,,,,,4,1,#,1
2019,28,027,SD,15,3,6,2,35,3,3,17.5,47
2019,28,032,SD,3,,5,1,6,1,,6,16
2019,28,033,SD,,,,,2,2,,#,3
2019,28,035,SD,5,,,,,,,#,4
2019,28,040,SD,4,,4,1,,,,0,3
2019,29,006,SD,,,,,,,,#,1
2019,30,039,SM,,,,1,,,,0,1
2019,30,073,SD,,,,2,2,2,,1,1
2019,30,148,SD,,,1,1,,,,0,1
2019,30,193,SM,,,5,,,,,#,1
2019,32,020,SD,,,6,1,,,,0,1
2019,32,022,SD,,,,,,,,#,1
2019,32,031,SD,,,,,3,,,#,1
2019,32,042,SD,,,1,1,,,,0,1
2020,02,001,SD,,,3,,,,,#,1
2020,02,003,SD,,,,,,,,#,1
2020,02,005,GN,,,,,1,,,#,1
2020,02,005,SM,,,,,1,,,#,1
2020,02,006,SD,,,,,1,,,#,1
2020,03,002,GN,,,,,,,,#,1
2020,03,002,SM,,,,,,,,#,1
2020,05,013,SD,,,,,1,,,#,1
2020,07,078,GN,1,,,,,,,#,1
2020,08,009,SD,,,,,1,,,#,3
2020,08,010,GN,2,,,,,,,#,1
2020,08,036,SD,,,,,,,,#,1
2020,08,037,GN,1,,,,,,,#,1
2020,08,037,SD,,,,,,,,#,1
2020,08,040,SD,1,,5,,3,,,#,4
2020,08,047,SD,,,,,2,,,#,1
2020,08,050,SD,,,2,,1,,,#,1
2020,08,051,SD,1,,3,,2,,,#,2
2020,08,052,SD,,,1,1,,,,0,1
2020,08,058,GN,4,,,,,,,#,1
2020,11,004,SD,1,,,,,,,#,3
2020,11,007,GN,1,,6,1,2,,,2,3
2020,11,017,GN,1,,4,3,3,,,1,3
2020,11,017,SD,,,2,1,,,,0,1
2020,11,019,GN,,,,,9,,,#,2
2020,11,020,GN,3,,4,,,,,#,2
2020,11,023,GN,,,,,1,,,#,1
2020,11,023,SD,,,1,,,,,#,1
2020,11,027,GN,,,7,3,3,,,1,9
2020,11,027,SD,,,,,,,,#,3
2020,11,031,GN,1,,4,,1,,,#,1
2020,11,035,SD,,,,1,,,,0,1
2020,11,037,GN,3,,,,1,,,#,1
2020,11,041,SD,,,,,,,,#,1
2020,11,042,GN,,,,,1,,,#,2
2020,11,042,SD,,,,,1,,,#,1
2020,11,044,SM,,,,,1,,,#,1
2020,11,046,GN,,,,,2,,,#,1
2020,12,001,SM,,,3,,,,,#,2
2020,12,016,SD,,,,,,,,#,1
2020,12,027,SD,,,1,1,1,,1,1,2
2020,12,038,GN,,,,,,,,#,1
2020,12,040,GN,,,2,,,,,#,2
2020,12,040,SD,,,2,,6,,,#,3
2020,12,048,SD,,,,,,,,#,1
2020,12,055,SD,,,2,1,1,,,1,1
2020,12,058,GN,,,1,,,,,#,1
2020,12,067,SD,1,,2,1,,,,0,1
2020,12,068,GN,,,,,1,,,#,2
2020,12,073,SD,,,15,4,,,,0,3
2020,13,005,SD,,,,,,,,#,2
2020,13,016,SD,,,,,,,,#,2
2020,13,029,SD,,,,,,,1,#,1
2020,13,076,SD,,,1,,,,,#,1
2020,14,021,GN,4,,2,,1,,,#,2
2020,14,035,GN,4,1,3,1,,,,0,3
2020,14,053,GN,,,,,,,,#,1
2020,14,059,SD,,,,,1,,,#,1
2020,14,097,SD,,,6,6,1,,,0.166666667,2
2020,14,100,SD,,1,5,2,,,,0,2
2020,14,102,SD,,,,,1,,,#,1
2020,14,109,GN,,,4,,1,,,#,1
2020,14,110,GN,5,1,,,,,,#,1
2020,15,082,SD,,,2,,,,,#,1
2020,16,002,GN,1,,,,2,,,#,5
2020,16,002,SD,2,,13,1,3,,,3,9
2020,16,006,SD,,,,1,,,,0,1
2020,16,009,SD,,,,,1,,,#,1
2020,16,012,GN,,,,,,,,#,1
2020,16,012,SD,1,,,3,2,1,,0.666666667,5
2020,16,013,GN,1,,,,,,,#,2
2020,16,015,GN,2,1,,,,,,#,1
2020,16,015,SD,,,,,3,,,#,3
2020,16,019,GN,,,,,3,,,#,2
2020,16,020,SD,,,1,,,,,#,1
2020,16,026,SM,2,2,,,,,,#,1
2020,16,029,GN,1,,,,,,,#,1
2020,16,033,GN,,,,,1,,,#,2
2020,16,033,SD,,,,,1,,,#,2
2020,16,035,GN,2,,,,,,,#,1
2020,16,038,GN,,,5,,,,,#,1
2020,16,038,SD,1,,5,,,,,#,3
2020,16,052,GN,,,,1,,,,0,2
2020,16,052,SM,,,,,,,,#,1
2020,16,053,GN,,,1,,,,,#,1
2020,16,055,SD,,,,,,,,#,1
2020,16,064,SD,,,9,4,4,,,1,5
2020,16,075,GN,,,,,,,,#,1
2020,16,077,SD,,,,,3,,,#,1
2020,16,085,GN,,,,,,,1,#,1
2020,16,089,GN,,,7,,1,,,#,2
2020,16,089,SD,,,8,1,5,,,5,4
2020,16,092,GN,,,,,1,,,#,1
2020,16,092,SD,,,2,,,,,#,2
2020,16,094,GN,,,1,,,,,#,1
2020,16,102,GN,8,,,1,2,,,2,5
2020,16,106,SD,,,,,2,,,#,1
2020,16,108,GN,,,1,,,,,#,1
2020,16,111,GN,,,1,,,,,#,1
2020,16,111,SD,,,1,,1,,,#,1
2020,16,113,GN,,,6,,,,1,#,1
2020,17,001,SD,,,,,2,,,#,1
2020,17,005,SD,,,,,,,,#,1
2020,17,015,SD,,,4,1,,,,0,1
2020,17,021,SD,,,1,1,,,,0,1
2020,19,003,GN,3,,,,,,,#,3
2020,19,003,SD,,,5,,,,,#,2
2020,19,005,GN,,,,,,,,#,1
2020,19,015,GN,,,,,,,,#,1
2020,19,015,SD,,,1,,2,,,#,3
2020,19,040,GN,,,,,,,,#,2
2020,19,050,SD,,,,,,,,#,1
2020,20,073,GN,,,,,,,,#,1
2020,20,090,GN,,,1,1,,,,0,1
2020,20,184,SD,,,10,,,,,#,2
2020,20,401,GN,,,,,1,,,#,2
2020,20,413,GN,1,,,,1,,,#,1
2020,20,449,GN,1,,4,,,,,#,1
2020,20,449,SD,,,,,,,,#,1
2020,20,557,GN,,,,,,,,#,1
2020,21,063,SD,,,,,,,,#,1
2020,21,099,GN,,,4,,,,,#,1
2020,21,104,GN,,,,1,,,,0,1
2020,21,114,GN,1,,,,,,,#,1
2020,21,132,SD,,,,1,,,,0,1
2020,21,164,GN,,,,1,,,,0,1
2020,22,016,GN,,,,,,,,#,1
2020,22,016,SD,,,1,,1,,,#,2
2020,23,004,SD,3,1,2,,,,,#,1
2020,24,015,SD,,,3,3,1,,,0.333333333,1
2020,24,040,SD,,,,,,,,#,1
2020,24,050,GN,,,5,,,,,#,1
2020,24,050,SD,,,5,,,,,#,1
2020,25,001,GN,1,,2,,,,,#,1
2020,25,003,GN,,,1,,,,,#,1
2020,25,006,SD,,,4,,,,,#,4
2020,25,015,SD,,,1,,1,,,#,1
2020,26,004,SD,,,,,,,,#,2
2020,26,005,SD,,,,,,,,#,2
2020,26,012,SD,,,,,1,,,#,1
2020,26,017,GN,6,,2,,1,,,#,2
2020,26,017,SD,1,,8,2,4,,,2,4
2020,26,018,GN,,,2,,,,,#,1
2020,26,029,GN,,,3,,1,,,#,2
2020,26,029,SM,,,,,1,,,#,2
2020,26,030,GN,,,,,,,,#,1
2020,26,035,SD,,,1,,1,,,#,2
2020,26,036,GN,,,7,,,,,#,2
2020,26,036,SD,,,,,,,,#,2
2020,26,040,GN,,,,1,,,,0,1
2020,26,042,SD,,,,,,,,#,1
2020,26,043,GN,,,,,,,,#,1
2020,26,047,SD,,,2,1,,,,0,1
2020,26,052,GN,,,,,,,,#,1
2020,26,052,SD,,,,,,,,#,1
2020,26,069,SD,,,2,,,,,#,2
2020,26,070,GN,,,,,,,,#,1
2020,26,070,SD,4,,3,,1,,,#,2
2020,28,007,SD,3,,,,12,,,#,11
2020,28,009,SD,,,,,,,,#,1
2020,28,014,SD,2,,,,4,,,#,2
2020,28,015,SD,,,1,1,,,,0,1
2020,28,022,GN,,,,,,,,#,1
2020,28,022,SD,,,3,,,,,#,3
2020,28,022,SM,,,,,,,,#,1
2020,28,024,SD,4,,,,13,,,#,11
2020,28,025,SD,2,,4,2,53,,,26.5,23
2020,28,027,GN,2,,,,,,,#,3
2020,28,027,SD,17,3,4,,50,5,1,#,42
2020,28,032,GN,1,4,1,,,,,#,3
2020,28,032,SD,,,,,,,1,#,4
2020,28,033,SD,3,,3,1,5,,,5,7
2020,28,035,SD,,,,,1,,,#,2
2020,28,035,SM,,,13,,,,,#,1
2020,28,037,SM,,,12,,,,,#,2
2020,28,040,SD,3,1,,,11,,,#,5
2020,29,013,GN,6,,,,,,,#,2
2020,29,016,GN,,,,,,,,#,1
2020,29,027,GN,,,,,,,,#,1
2020,29,047,GN,1,,,,,,,#,2
2020,30,158,SD,,,5,,1,,,#,1
2020,30,193,SM,,,,1,,,,0,1
2020,32,005,SD,,,,,12,,,#,1
2020,32,019,GN,,,2,,,,,#,1
2020,32,022,GN,,,3,,,,,#,1
2020,32,026,SD,,,,,,,,#,1
2020,32,034,SD,3,,,,,,,#,1
2020,32,035,GN,,,4,,,,,#,1
2020,32,039,GN,,,,,3,,,#,1
2020,32,039,SD,2,,,,3,,,#,1
2020,32,041,SD,,,3,1,,,,0,1
2020,32,049,GN,3,,1,,7,,,#,3
2020,32,049,SD,,,1,1,1,,,1,1
2020,32,051,SD,1,,1,1,5,,,5,1
2021,02,001,SD,,,,,,,,#,3
2021,02,006,SD,,,,,,,,#,1
2021,02,007,GN,,,,1,,,,0,1
2021,03,002,SD,,,,1,,,,0,1
2021,05,025,SD,2,,,,,,,#,3
2021,07,026,SD,4,,,,,,,#,1
2021,07,066,GN,5,,,,,,,#,2
2021,08,009,SD,,,,,,,,#,1
2021,08,040,SD,,,4,1,,,,0,2
2021,08,047,SD,,,1,,1,,,#,1
2021,08,050,SD,,1,2,,,,,#,1
2021,10,023,SD,,,,,,,,#,1
2021,10,034,SD,,,,,,,,#,1
2021,11,004,GN,,,,,,,,#,1
2021,11,005,SD,,,2,,1,,,#,2
2021,11,007,GN,1,,,,2,,,#,1
2021,11,014,GN,,,,,,1,,#,1
2021,11,017,GN,,,5,,1,,,#,1
2021,11,023,SD,,,1,,,,,#,2
2021,11,035,GN,,,,1,1,,,1,1
2021,12,001,GN,,,,,,,,#,1
2021,12,001,SD,,,1,1,,,,0,1
2021,12,016,SD,,,,,,,,#,1
2021,12,022,GN,1,,,,,,,#,1
2021,12,029,GN,,,,,,,,#,1
2021,12,029,SD,,,,,,,,#,1
2021,12,038,GN,,,,,1,,,#,1
2021,12,048,GN,1,,,,,,,#,1
2021,12,048,SD,,,,,1,,,#,1
2021,12,067,SD,,,2,2,,,,0,1
2021,13,005,GN,,,,,,,,#,1
2021,14,012,SD,,,,,,,,#,1
2021,14,039,GN,2,,,,4,,,#,1
2021,14,039,SD,1,,,,,,,#,1
2021,14,049,SD,4,1,,,,,,#,1
2021,14,058,GN,3,,,,,,,#,1
2021,14,067,GN,,,,,,,,#,1
2021,14,069,SD,1,,4,,1,,,#,2
2021,14,083,SD,,,1,1,1,,,1,1
2021,14,091,GN,,,,,,,,#,3
2021,14,091,SD,1,,3,,1,,,#,3
2021,14,100,SD,1,,4,3,2,,,0.666666667,2
2021,15,033,GN,,,,,,,,#,1
2021,15,043,GN,7,1,,,,,,#,1
2021,15,086,SD,,,,,,,,#,1
2021,15,097,GN,,,,,,,1,#,1
2021,15,113,SD,,,,,,,,#,1
2021,15,117,SD,,,,,,,,#,1
2021,16,002,SD,1,2,2,,,,,#,8
2021,16,008,GN,2,,,,,,,#,2
2021,16,008,SM,,,,,,,,#,1
2021,16,010,SD,,,,,1,,,#,1
2021,16,012,GN,,,,,,,,#,1
2021,16,012,SD,,,,,,,,#,2
2021,16,015,SD,,,,,1,,,#,1
2021,16,019,GN,2,,,,,,,#,1
2021,16,026,GN,1,,,,,,,#,2
2021,16,033,GN,,,,,,,,#,3
2021,16,033,SD,,,,,,,,#,1
2021,16,034,GN,1,,3,,,,,#,1
2021,16,034,SD,1,,3,,1,,,#,3
2021,16,050,GN,,,,,,,,#,1
2021,16,051,GN,,,,,,,,#,1
2021,16,053,GN,,,,,,,,#,1
2021,16,058,GN,,,,,,,,#,1
2021,16,068,SD,,,,,,,,#,1
2021,16,069,SD,,1,,,,,,#,1
2021,16,084,GN,,,2,,,,,#,1
2021,16,084,SD,,1,1,1,7,,,7,1
2021,16,085,SD,,,1,,,,,#,3
2021,16,089,GN,2,,,,,,,#,3
2021,16,089,SD,9,,,,,,,#,6
2021,16,102,GN,,,,,,,,#,1
2021,16,108,GN,1,,1,1,2,,,2,2
2021,16,108,SD,,,1,,6,,,#,3
2021,16,110,GN,,,,,,,,#,1
2021,17,001,SD,,,,,1,,,#,1
2021,17,005,GN,,,,,1,,,#,1
2021,17,024,SD,,,10,,1,,,#,1
2021,18,008,GN,1,1,,,1,,,#,1
2021,18,015,GN,,,,4,,,,0,1
2021,18,020,SD,1,,3,,,,,#,1
2021,19,003,GN,4,1,,,2,,,#,3
2021,19,003,SD,2,,,,,,,#,1
2021,19,013,SD,,,,,,,,#,1
2021,19,015,GN,1,1,,,,,,#,2
2021,19,015,SD,,,,,5,,,#,3
2021,19,027,GN,,,,,,,,#,1
2021,19,040,GN,,,,,,,,#,1
2021,19,050,GN,1,1,,,,,,#,1
2021,20,075,GN,,,,,,,,#,1
2021,21,001,SD,,,4,1,,,,0,1
2021,22,016,GN,,,,,,,,#,1
2021,22,016,SD,,,,,,,,#,1
2021,23,003,SM,,,5,,,,,#,1
2021,23,005,GN,6,,,,2,,,#,1
2021,24,020,GN,,,,,,,,#,1
2021,24,020,SD,,,2,,,,,#,1
2021,24,048,SD,,,1,,1,,,#,1
2021,25,003,SD,,,,,,,,#,2
2021,25,006,GN,,,,,,,,#,1
2021,25,006,SD,,,7,1,,,,0,3
2021,25,007,GN,,,,,,,,#,2
2021,25,007,SD,,,1,1,,,,0,2
2021,25,015,GN,,,1,,1,1,,#,3
2021,26,005,SD,,,,,,,,#,1
2021,26,012,SD,,,2,2,,,,0,1
2021,26,017,GN,3,,6,1,2,,,2,4
2021,26,017,SD,2,1,,,7,,,#,4
2021,26,018,GN,,,,,,,,#,1
2021,26,018,SD,,,3,,,,,#,1
2021,26,025,SD,,1,8,,,,,#,1
2021,26,029,GN,2,,2,,3,,,#,4
2021,26,029,SD,,,1,1,,,,0,1
2021,26,029,SM,,,3,,4,,,#,3
2021,26,035,GN,,,,,,,,#,1
2021,26,036,GN,,,,,,,,#,1
2021,26,036,SD,5,,,,,,,#,2
2021,26,043,SD,,,2,2,,,,0,1
2021,26,047,SD,1,,,,,,,#,2
2021,26,048,SD,,,2,1,,,,0,1
2021,26,055,GN,,,2,1,1,,,1,2
2021,26,055,SD,,,,,,,,#,1
2021,26,058,GN,,,,,,,,#,1
2021,26,061,GN,,,1,,,,,#,1
2021,26,069,SD,,,1,1,,,,0,1
2021,26,070,SD,,,1,1,,,,0,1
2021,27,009,GN,,,,,,1,1,#,1
2021,28,007,SD,,,9,,6,,,#,7
2021,28,015,GN,,,,,,,,#,1
2021,28,015,SD,,,,,,,,#,2
2021,28,022,SD,5,,10,6,7,,,1.166666667,7
2021,28,024,SD,,,,,6,,,#,5
2021,28,025,SD,3,,18,1,25,,,25,23
2021,28,027,GN,1,,,,1,1,1,#,7
2021,28,027,SD,24,4,7,1,60,9,1,60,55
2021,28,032,GN,1,,,,3,,,#,2
2021,28,032,SD,,,2,1,10,,,10,10
2021,28,033,SD,,,2,,,,,#,2
2021,28,040,SD,,,,,,,,#,2
2021,30,154,SD,,,,,,,,#,1
2021,32,010,GN,,,7,,5,,,#,3
2021,32,010,SD,,,2,2,,,,0,1
2021,32,016,GN,,,3,,1,,,#,1
2021,32,020,GN,,,,,,,,#,1
2021,32,020,SD,1,,,,,,,#,1
2021,32,021,SD,,,1,1,,,,0,1
2021,32,031,SD,,,3,1,3,,,3,2
2021,32,034,GN,1,,,,,,,#,1
2021,32,034,SD,2,,,,,,,#,2
2021,32,038,SD,1,,22,1,3,,,3,1
2021,32,044,SD,,,1,,,,,#,1
2021,32,046,SD,,,1,1,,,,0,1
2021,32,049,GN,,,1,,,,,#,3
2021,32,049,SD,1,,,,2,,,#,4
2021,32,051,GN,2,,1,,,,,#,3
2021,32,051,SD,2,1,19,,1,,,#,1
2022,02,002,GN,,,,,,,,#,1
2022,02,002,SD,,,10,5,,,,0,2
2022,02,003,GN,,,,,,,,#,2
2022,02,003,SD,,,6,,,,,#,3
2022,02,004,GN,,,1,,,,,#,1
2022,02,005,GN,,,4,1,,,,0,1
2022,02,007,SD,,,,1,,,,0,1
2022,07,009,GN,,,,,,,,#,1
2022,07,030,SD,,,,,2,,,#,1
2022,07,034,SD,,,3,,,,,#,2
2022,07,046,SD,3,,,,,,,#,1
2022,07,089,SM,,,,,,,,#,1
2022,07,108,GN,1,,,,,,,#,1
2022,08,005,SD,,,,,,,,#,1
2022,08,021,SD,,,1,,,,,#,1
2022,08,027,GN,,,12,,,,,#,1
2022,08,027,SD,,,12,,1,,,#,1
2022,08,029,SD,,,1,,1,,,#,1
2022,08,031,SD,,,5,1,,,,0,1
2022,08,037,GN,,,,,,,,#,1
2022,08,040,SD,,,,,2,,,#,1
2022,08,052,SD,,1,1,,2,,,#,1
2022,09,012,GN,2,,,1,,,,0,3
2022,10,034,SD,,,,1,,,,0,1
2022,11,005,GN,,,1,,,,,#,1
2022,11,017,SD,,,5,,,,,#,1
2022,11,023,SD,,,1,,,,,#,1
2022,11,031,SD,,,2,1,,,,0,1
2022,11,039,GN,,,1,1,1,,,1,1
2022,11,044,GN,,,,,,,,#,1
2022,11,046,GN,,,,,,,,#,1
2022,12,001,SD,,,1,,1,,,#,2
2022,12,029,GN,21,,,,,,,#,1
2022,12,039,SD,,,,,,,,#,1
2022,12,057,SD,,,,,,,,#,1
2022,12,077,GN,1,,8,1,,,,0,1
2022,12,077,SD,,,8,1,,,,0,1
2022,13,005,GN,,,,,,,,#,1
2022,13,005,SD,2,,,2,,,,0,1
2022,13,016,GN,10,,,,,,,#,1
2022,13,076,GN,7,,,,,,,#,3
2022,14,016,SD,,,5,1,,,,0,1
2022,14,035,GN,,,,,,,,#,1
2022,14,039,GN,1,,,,,,,#,1
2022,14,045,GN,1,,,,,,,#,2
2022,14,045,SD,,,3,,1,,,#,3
2022,14,053,GN,,,2,,,,,#,1
2022,14,056,GN,,,,,1,,,#,1
2022,14,056,SD,,,14,2,2,,,1,3
2022,14,057,GN,,,5,,,,,#,1
2022,14,057,SD,,,5,,,,,#,1
2022,14,059,SD,,,7,1,4,,,4,7
2022,14,060,SD,1,,,,,,,#,1
2022,14,063,GN,,,,,,,,#,1
2022,14,064,GN,1,,,,,,,#,1
2022,14,085,GN,,,1,,1,,,#,1
2022,14,085,SD,,,,,2,,,#,2
2022,14,087,SD,,,,,,,,#,1
2022,14,091,GN,6,3,,,1,,,#,2
2022,14,091,SD,,,,,,,,#,1
2022,14,096,GN,,,22,,,,,#,2
2022,14,096,SD,,,27,,,,,#,2
2022,14,107,GN,,,1,,,,,#,1
2022,14,107,SD,2,,5,,,,,#,1
2022,14,116,GN,,,,,,,,#,1
2022,14,118,GN,1,,,,,,,#,1
2022,14,119,SD,,,3,,5,,,#,1
2022,14,120,GN,,,,,,,,#,1
2022,14,120,SD,,,2,2,,,,0,1
2022,14,123,GN,1,,,,,,,#,1
2022,15,021,GN,,,1,,2,,,#,1
2022,15,043,GN,,,,,,,,#,1
2022,15,117,GN,,,3,,3,,,#,1
2022,15,117,SD,,,3,,3,,,#,1
2022,16,002,GN,,,,,1,,,#,1
2022,16,002,SD,,,1,,1,,,#,3
2022,16,006,SD,,,,,1,,,#,1
2022,16,008,GN,,,,,,,,#,1
2022,16,008,SM,,,,,1,,,#,1
